ID	ParentID	SchemaID	Name	LongName	Description
1271	1257	2	Periodic-discharge-triphasic-morphology	Finding-property/Signal-morphology-property/Periodic-discharges-morphology/Periodic-discharge-triphasic-morphology	No description available
1272	1257	2	Periodic-discharge-absolute-amplitude	Finding-property/Signal-morphology-property/Periodic-discharges-morphology/Periodic-discharge-absolute-amplitude	No description available
1273	1272	2	Periodic-discharge-absolute-amplitude-very-low	Finding-property/Signal-morphology-property/Periodic-discharges-morphology/Periodic-discharge-absolute-amplitude/Periodic-discharge-absolute-amplitude-very-low	Lower than 20 microV.
1274	1272	2	Low-periodic-discharge-absolute-amplitude	Finding-property/Signal-morphology-property/Periodic-discharges-morphology/Periodic-discharge-absolute-amplitude/Low-periodic-discharge-absolute-amplitude	20 to 49 microV.
1275	1272	2	Medium-periodic-discharge-absolute-amplitude	Finding-property/Signal-morphology-property/Periodic-discharges-morphology/Periodic-discharge-absolute-amplitude/Medium-periodic-discharge-absolute-amplitude	50 to 199 microV.
1276	1272	2	High-periodic-discharge-absolute-amplitude	Finding-property/Signal-morphology-property/Periodic-discharges-morphology/Periodic-discharge-absolute-amplitude/High-periodic-discharge-absolute-amplitude	Greater than 200 microV.
1277	1257	2	Periodic-discharge-relative-amplitude	Finding-property/Signal-morphology-property/Periodic-discharges-morphology/Periodic-discharge-relative-amplitude	No description available
1278	1277	2	Periodic-discharge-relative-amplitude-less-than-equal-2	Finding-property/Signal-morphology-property/Periodic-discharges-morphology/Periodic-discharge-relative-amplitude/Periodic-discharge-relative-amplitude-less-than-equal-2	No description available
1279	1277	2	Periodic-discharge-relative-amplitude-greater-than-2	Finding-property/Signal-morphology-property/Periodic-discharges-morphology/Periodic-discharge-relative-amplitude/Periodic-discharge-relative-amplitude-greater-than-2	No description available
1280	1257	2	Periodic-discharge-polarity	Finding-property/Signal-morphology-property/Periodic-discharges-morphology/Periodic-discharge-polarity	No description available
1281	1280	2	Periodic-discharge-postitive-polarity	Finding-property/Signal-morphology-property/Periodic-discharges-morphology/Periodic-discharge-polarity/Periodic-discharge-postitive-polarity	No description available
1282	1280	2	Periodic-discharge-negative-polarity	Finding-property/Signal-morphology-property/Periodic-discharges-morphology/Periodic-discharge-polarity/Periodic-discharge-negative-polarity	No description available
1283	1280	2	Periodic-discharge-unclear-polarity	Finding-property/Signal-morphology-property/Periodic-discharges-morphology/Periodic-discharge-polarity/Periodic-discharge-unclear-polarity	No description available
1284	1226	2	Source-analysis-property	Finding-property/Source-analysis-property	How the current in the brain reaches the electrode sensors.
1285	1284	2	Source-analysis-laterality	Finding-property/Source-analysis-property/Source-analysis-laterality	No description available
1286	1284	2	Source-analysis-brain-region	Finding-property/Source-analysis-property/Source-analysis-brain-region	No description available
1287	1286	2	Source-analysis-frontal-perisylvian-superior-surface	Finding-property/Source-analysis-property/Source-analysis-brain-region/Source-analysis-frontal-perisylvian-superior-surface	No description available
1288	1286	2	Source-analysis-frontal-lateral	Finding-property/Source-analysis-property/Source-analysis-brain-region/Source-analysis-frontal-lateral	No description available
1289	1286	2	Source-analysis-frontal-mesial	Finding-property/Source-analysis-property/Source-analysis-brain-region/Source-analysis-frontal-mesial	No description available
1290	1286	2	Source-analysis-frontal-polar	Finding-property/Source-analysis-property/Source-analysis-brain-region/Source-analysis-frontal-polar	No description available
1291	1286	2	Source-analysis-frontal-orbitofrontal	Finding-property/Source-analysis-property/Source-analysis-brain-region/Source-analysis-frontal-orbitofrontal	No description available
1292	1286	2	Source-analysis-temporal-polar	Finding-property/Source-analysis-property/Source-analysis-brain-region/Source-analysis-temporal-polar	No description available
1293	1286	2	Source-analysis-temporal-basal	Finding-property/Source-analysis-property/Source-analysis-brain-region/Source-analysis-temporal-basal	No description available
1294	1286	2	Source-analysis-temporal-lateral-anterior	Finding-property/Source-analysis-property/Source-analysis-brain-region/Source-analysis-temporal-lateral-anterior	No description available
1295	1286	2	Source-analysis-temporal-lateral-posterior	Finding-property/Source-analysis-property/Source-analysis-brain-region/Source-analysis-temporal-lateral-posterior	No description available
1296	1286	2	Source-analysis-temporal-perisylvian-inferior-surface	Finding-property/Source-analysis-property/Source-analysis-brain-region/Source-analysis-temporal-perisylvian-inferior-surface	No description available
1297	1286	2	Source-analysis-central-lateral-convexity	Finding-property/Source-analysis-property/Source-analysis-brain-region/Source-analysis-central-lateral-convexity	No description available
1298	1286	2	Source-analysis-central-mesial	Finding-property/Source-analysis-property/Source-analysis-brain-region/Source-analysis-central-mesial	No description available
1299	1286	2	Source-analysis-central-sulcus-anterior-surface	Finding-property/Source-analysis-property/Source-analysis-brain-region/Source-analysis-central-sulcus-anterior-surface	No description available
1300	1286	2	Source-analysis-central-sulcus-posterior-surface	Finding-property/Source-analysis-property/Source-analysis-brain-region/Source-analysis-central-sulcus-posterior-surface	No description available
1301	1286	2	Source-analysis-central-opercular	Finding-property/Source-analysis-property/Source-analysis-brain-region/Source-analysis-central-opercular	No description available
1302	1286	2	Source-analysis-parietal-lateral-convexity	Finding-property/Source-analysis-property/Source-analysis-brain-region/Source-analysis-parietal-lateral-convexity	No description available
1303	1286	2	Source-analysis-parietal-mesial	Finding-property/Source-analysis-property/Source-analysis-brain-region/Source-analysis-parietal-mesial	No description available
1304	1286	2	Source-analysis-parietal-opercular	Finding-property/Source-analysis-property/Source-analysis-brain-region/Source-analysis-parietal-opercular	No description available
1305	1286	2	Source-analysis-occipital-lateral	Finding-property/Source-analysis-property/Source-analysis-brain-region/Source-analysis-occipital-lateral	No description available
1306	1286	2	Source-analysis-occipital-mesial	Finding-property/Source-analysis-property/Source-analysis-brain-region/Source-analysis-occipital-mesial	No description available
1307	1286	2	Source-analysis-occipital-basal	Finding-property/Source-analysis-property/Source-analysis-brain-region/Source-analysis-occipital-basal	No description available
1308	1286	2	Source-analysis-insula	Finding-property/Source-analysis-property/Source-analysis-brain-region/Source-analysis-insula	No description available
1309	1226	2	Location-property	Finding-property/Location-property	Location can be scored for findings. Semiologic finding can also be characterized by the somatotopic modifier (i.e. the part of the body where it occurs). In this respect, laterality (left, right, symmetric, asymmetric, left greater than right, right greater than left), body part (eyelid, face, arm, leg, trunk, visceral, hemi-) and centricity (axial, proximal limb, distal limb) can be scored.
1310	1309	2	Brain-laterality	Finding-property/Location-property/Brain-laterality	No description available
1311	1310	2	Brain-laterality-left	Finding-property/Location-property/Brain-laterality/Brain-laterality-left	No description available
1312	1310	2	Brain-laterality-left-greater-right	Finding-property/Location-property/Brain-laterality/Brain-laterality-left-greater-right	No description available
1313	1310	2	Brain-laterality-right	Finding-property/Location-property/Brain-laterality/Brain-laterality-right	No description available
1314	1310	2	Brain-laterality-right-greater-left	Finding-property/Location-property/Brain-laterality/Brain-laterality-right-greater-left	No description available
1315	1310	2	Brain-laterality-midline	Finding-property/Location-property/Brain-laterality/Brain-laterality-midline	No description available
1316	1310	2	Brain-laterality-diffuse-asynchronous	Finding-property/Location-property/Brain-laterality/Brain-laterality-diffuse-asynchronous	No description available
1317	1309	2	Brain-region	Finding-property/Location-property/Brain-region	No description available
1318	1317	2	Brain-region-frontal	Finding-property/Location-property/Brain-region/Brain-region-frontal	No description available
1319	1317	2	Brain-region-temporal	Finding-property/Location-property/Brain-region/Brain-region-temporal	No description available
1320	1317	2	Brain-region-central	Finding-property/Location-property/Brain-region/Brain-region-central	No description available
1321	1317	2	Brain-region-parietal	Finding-property/Location-property/Brain-region/Brain-region-parietal	No description available
1322	1317	2	Brain-region-occipital	Finding-property/Location-property/Brain-region/Brain-region-occipital	No description available
1323	1309	2	Body-part-location	Finding-property/Location-property/Body-part-location	No description available
1324	1323	2	Eyelid-location	Finding-property/Location-property/Body-part-location/Eyelid-location	No description available
1325	1323	2	Face-location	Finding-property/Location-property/Body-part-location/Face-location	No description available
1326	1323	2	Arm-location	Finding-property/Location-property/Body-part-location/Arm-location	No description available
1327	1323	2	Leg-location	Finding-property/Location-property/Body-part-location/Leg-location	No description available
1328	1323	2	Trunk-location	Finding-property/Location-property/Body-part-location/Trunk-location	No description available
1329	1323	2	Visceral-location	Finding-property/Location-property/Body-part-location/Visceral-location	No description available
1330	1323	2	Hemi-location	Finding-property/Location-property/Body-part-location/Hemi-location	No description available
1331	1309	2	Brain-centricity	Finding-property/Location-property/Brain-centricity	No description available
1332	1331	2	Brain-centricity-axial	Finding-property/Location-property/Brain-centricity/Brain-centricity-axial	No description available
1333	1331	2	Brain-centricity-proximal-limb	Finding-property/Location-property/Brain-centricity/Brain-centricity-proximal-limb	No description available
1334	1331	2	Brain-centricity-distal-limb	Finding-property/Location-property/Brain-centricity/Brain-centricity-distal-limb	No description available
1335	1309	2	Sensors	Finding-property/Location-property/Sensors	Lists all corresponding sensors (electrodes/channels in montage). The sensor-group is selected from a list defined in the site-settings for each EEG-lab.
1336	1309	2	Finding-propagation	Finding-property/Location-property/Finding-propagation	When propagation within the graphoelement is observed, first the location of the onset region is scored. Then, the location of the propagation can be noted.
1337	1309	2	Multifocal-finding	Finding-property/Location-property/Multifocal-finding	When the same interictal graphoelement is observed bilaterally and at least in three independent locations, can score them using one entry, and choosing multifocal as a descriptor of the locations of the given interictal graphoelements, optionally emphasizing the involved, and the most active sites.
1338	1226	2	Modulators-property	Finding-property/Modulators-property	For each described graphoelement, the influence of the modulators can be scored. Only modulators present in the recording are scored.
1339	1338	2	Modulators-reactivity	Finding-property/Modulators-property/Modulators-reactivity	Susceptibility of individual rhythms or the EEG as a whole to change following sensory stimulation or other physiologic actions.
1340	1338	2	Eye-closure-sensitivity	Finding-property/Modulators-property/Eye-closure-sensitivity	Eye closure sensitivity.
1341	1338	2	Eye-opening-passive	Finding-property/Modulators-property/Eye-opening-passive	Passive eye opening. Used with base schema Increasing/Decreasing.
1342	1338	2	Medication-effect-EEG	Finding-property/Modulators-property/Medication-effect-EEG	Medications effect on EEG. Used with base schema Increasing/Decreasing.
1343	1338	2	Medication-reduction-effect-EEG	Finding-property/Modulators-property/Medication-reduction-effect-EEG	Medications reduction or withdrawal effect on EEG. Used with base schema Increasing/Decreasing.
1344	1338	2	Auditive-stimuli-effect	Finding-property/Modulators-property/Auditive-stimuli-effect	Used with base schema Increasing/Decreasing.
1345	1338	2	Nociceptive-stimuli-effect	Finding-property/Modulators-property/Nociceptive-stimuli-effect	Used with base schema Increasing/Decreasing.
1346	1338	2	Physical-effort-effect	Finding-property/Modulators-property/Physical-effort-effect	Used with base schema Increasing/Decreasing
1347	1338	2	Cognitive-task-effect	Finding-property/Modulators-property/Cognitive-task-effect	Used with base schema Increasing/Decreasing.
1348	1338	2	Other-modulators-effect-EEG	Finding-property/Modulators-property/Other-modulators-effect-EEG	No description available
1349	1338	2	Facilitating-factor	Finding-property/Modulators-property/Facilitating-factor	Facilitating factors are defined as transient and sporadic endogenous or exogenous elements capable of augmenting seizure incidence (increasing the likelihood of seizure occurrence).
1350	1349	2	Facilitating-factor-alcohol	Finding-property/Modulators-property/Facilitating-factor/Facilitating-factor-alcohol	No description available
1351	1349	2	Facilitating-factor-awake	Finding-property/Modulators-property/Facilitating-factor/Facilitating-factor-awake	No description available
1352	1349	2	Facilitating-factor-catamenial	Finding-property/Modulators-property/Facilitating-factor/Facilitating-factor-catamenial	No description available
1353	1349	2	Facilitating-factor-fever	Finding-property/Modulators-property/Facilitating-factor/Facilitating-factor-fever	No description available
1354	1349	2	Facilitating-factor-sleep	Finding-property/Modulators-property/Facilitating-factor/Facilitating-factor-sleep	No description available
1355	1349	2	Facilitating-factor-sleep-deprived	Finding-property/Modulators-property/Facilitating-factor/Facilitating-factor-sleep-deprived	No description available
1356	1349	2	Facilitating-factor-other	Finding-property/Modulators-property/Facilitating-factor/Facilitating-factor-other	No description available
1357	1338	2	Provocative-factor	Finding-property/Modulators-property/Provocative-factor	Provocative factors are defined as transient and sporadic endogenous or exogenous elements capable of evoking/triggering seizures immediately following the exposure to it.
1358	1357	2	Hyperventilation-provoked	Finding-property/Modulators-property/Provocative-factor/Hyperventilation-provoked	No description available
1359	1357	2	Reflex-provoked	Finding-property/Modulators-property/Provocative-factor/Reflex-provoked	No description available
1360	1338	2	Medication-effect-clinical	Finding-property/Modulators-property/Medication-effect-clinical	Medications clinical effect. Used with base schema Increasing/Decreasing.
1361	1338	2	Medication-reduction-effect-clinical	Finding-property/Modulators-property/Medication-reduction-effect-clinical	Medications reduction or withdrawal clinical effect. Used with base schema Increasing/Decreasing.
1362	1338	2	Other-modulators-effect-clinical	Finding-property/Modulators-property/Other-modulators-effect-clinical	No description available
1363	1338	2	Intermittent-photic-stimulation-effect	Finding-property/Modulators-property/Intermittent-photic-stimulation-effect	No description available
1364	1363	2	Posterior-stimulus-dependent-intermittent-photic-stimulation-response	Finding-property/Modulators-property/Intermittent-photic-stimulation-effect/Posterior-stimulus-dependent-intermittent-photic-stimulation-response	No description available
1365	1363	2	Posterior-stimulus-independent-intermittent-photic-stimulation-response-limited	Finding-property/Modulators-property/Intermittent-photic-stimulation-effect/Posterior-stimulus-independent-intermittent-photic-stimulation-response-limited	limited to the stimulus-train
1366	1363	2	Posterior-stimulus-independent-intermittent-photic-stimulation-response-self-sustained	Finding-property/Modulators-property/Intermittent-photic-stimulation-effect/Posterior-stimulus-independent-intermittent-photic-stimulation-response-self-sustained	No description available
1367	1363	2	Generalized-photoparoxysmal-intermittent-photic-stimulation-response-limited	Finding-property/Modulators-property/Intermittent-photic-stimulation-effect/Generalized-photoparoxysmal-intermittent-photic-stimulation-response-limited	Limited to the stimulus-train.
1368	1363	2	Generalized-photoparoxysmal-intermittent-photic-stimulation-response-self-sustained	Finding-property/Modulators-property/Intermittent-photic-stimulation-effect/Generalized-photoparoxysmal-intermittent-photic-stimulation-response-self-sustained	No description available
1369	1363	2	Activation-of-pre-existing-epileptogenic-area-intermittent-photic-stimulation-effect	Finding-property/Modulators-property/Intermittent-photic-stimulation-effect/Activation-of-pre-existing-epileptogenic-area-intermittent-photic-stimulation-effect	No description available
1370	1363	2	Unmodified-intermittent-photic-stimulation-effect	Finding-property/Modulators-property/Intermittent-photic-stimulation-effect/Unmodified-intermittent-photic-stimulation-effect	No description available
1371	1338	2	Quality-of-hyperventilation	Finding-property/Modulators-property/Quality-of-hyperventilation	No description available
1372	1371	2	Hyperventilation-refused-procedure	Finding-property/Modulators-property/Quality-of-hyperventilation/Hyperventilation-refused-procedure	No description available
1373	1371	2	Hyperventilation-poor-effort	Finding-property/Modulators-property/Quality-of-hyperventilation/Hyperventilation-poor-effort	No description available
1374	1371	2	Hyperventilation-good-effort	Finding-property/Modulators-property/Quality-of-hyperventilation/Hyperventilation-good-effort	No description available
1375	1371	2	Hyperventilation-excellent-effort	Finding-property/Modulators-property/Quality-of-hyperventilation/Hyperventilation-excellent-effort	No description available
1376	1338	2	Modulators-effect	Finding-property/Modulators-property/Modulators-effect	Tags for describing the influence of the modulators
1377	1376	2	Modulators-effect-continuous-during-NRS	Finding-property/Modulators-property/Modulators-effect/Modulators-effect-continuous-during-NRS	Continuous during non-rapid-eye-movement-sleep (NRS)
1378	1376	2	Modulators-effect-only-during	Finding-property/Modulators-property/Modulators-effect/Modulators-effect-only-during	No description available
1379	1376	2	Modulators-effect-change-of-patterns	Finding-property/Modulators-property/Modulators-effect/Modulators-effect-change-of-patterns	Change of patterns during sleep/awakening.
1380	1226	2	Time-related-property	Finding-property/Time-related-property	Important to estimate how often an interictal abnormality is seen in the recording.
1381	1380	2	Appearance-mode	Finding-property/Time-related-property/Appearance-mode	Describes how the non-ictal EEG pattern/graphoelement is distributed through the recording.
1382	1381	2	Random-appearance-mode	Finding-property/Time-related-property/Appearance-mode/Random-appearance-mode	Occurrence of the non-ictal EEG pattern / graphoelement without any rhythmicity / periodicity.
1383	1381	2	Periodic-appearance-mode	Finding-property/Time-related-property/Appearance-mode/Periodic-appearance-mode	Non-ictal EEG pattern / graphoelement occurring at an approximately regular rate / interval (generally of 1 to several seconds).
1384	1381	2	Variable-appearance-mode	Finding-property/Time-related-property/Appearance-mode/Variable-appearance-mode	Occurrence of non-ictal EEG pattern / graphoelements, that is sometimes rhythmic or periodic, other times random, throughout the recording.
1385	1381	2	Intermittent-appearance-mode	Finding-property/Time-related-property/Appearance-mode/Intermittent-appearance-mode	No description available
1386	1381	2	Continuous-appearance-mode	Finding-property/Time-related-property/Appearance-mode/Continuous-appearance-mode	No description available
1387	1380	2	Discharge-pattern	Finding-property/Time-related-property/Discharge-pattern	Describes the organization of the EEG signal within the discharge (distinguish between single and repetitive discharges)
1388	1387	2	Single-discharge-pattern	Finding-property/Time-related-property/Discharge-pattern/Single-discharge-pattern	Applies to the intra-burst pattern: a graphoelement that is not repetitive; before and after the graphoelement one can distinguish the background activity.
1389	1387	2	Rhythmic-trains-or-bursts-discharge-pattern	Finding-property/Time-related-property/Discharge-pattern/Rhythmic-trains-or-bursts-discharge-pattern	Applies to the intra-burst pattern: a non-ictal graphoelement that repeats itself without returning to the background activity between them. The graphoelements within this repetition occur at approximately constant period.
1390	1387	2	Arrhythmic-trains-or-bursts-discharge-pattern	Finding-property/Time-related-property/Discharge-pattern/Arrhythmic-trains-or-bursts-discharge-pattern	Applies to the intra-burst pattern: a non-ictal graphoelement that repeats itself without returning to the background activity between them. The graphoelements within this repetition occur at inconstant period.
1391	1387	2	Fragmented-discharge-pattern	Finding-property/Time-related-property/Discharge-pattern/Fragmented-discharge-pattern	No description available
1392	1380	2	Periodic-discharge-time-related-features	Finding-property/Time-related-property/Periodic-discharge-time-related-features	Periodic discharges not further specified (PDs) time-relayed features tags.
1393	1392	2	Periodic-discharge-duration	Finding-property/Time-related-property/Periodic-discharge-time-related-features/Periodic-discharge-duration	No description available
1394	1393	2	Very-brief-periodic-discharge-duration	Finding-property/Time-related-property/Periodic-discharge-time-related-features/Periodic-discharge-duration/Very-brief-periodic-discharge-duration	Less than 10 sec.
1395	1393	2	Brief-periodic-discharge-duration	Finding-property/Time-related-property/Periodic-discharge-time-related-features/Periodic-discharge-duration/Brief-periodic-discharge-duration	10 to 59 sec.
1396	1393	2	Intermediate-periodic-discharge-duration	Finding-property/Time-related-property/Periodic-discharge-time-related-features/Periodic-discharge-duration/Intermediate-periodic-discharge-duration	1 to 4.9 min.
1397	1393	2	Long-periodic-discharge-duration	Finding-property/Time-related-property/Periodic-discharge-time-related-features/Periodic-discharge-duration/Long-periodic-discharge-duration	5 to 59 min.
1398	1393	2	Very-long-periodic-discharge-duration	Finding-property/Time-related-property/Periodic-discharge-time-related-features/Periodic-discharge-duration/Very-long-periodic-discharge-duration	Greater than 1 hour.
1399	1392	2	Periodic-discharge-onset	Finding-property/Time-related-property/Periodic-discharge-time-related-features/Periodic-discharge-onset	No description available
1400	1399	2	Sudden-periodic-discharge-onset	Finding-property/Time-related-property/Periodic-discharge-time-related-features/Periodic-discharge-onset/Sudden-periodic-discharge-onset	No description available
1401	1399	2	Gradual-periodic-discharge-onset	Finding-property/Time-related-property/Periodic-discharge-time-related-features/Periodic-discharge-onset/Gradual-periodic-discharge-onset	No description available
1402	1392	2	Periodic-discharge-dynamics	Finding-property/Time-related-property/Periodic-discharge-time-related-features/Periodic-discharge-dynamics	No description available
1403	1402	2	Evolving-periodic-discharge-dynamics	Finding-property/Time-related-property/Periodic-discharge-time-related-features/Periodic-discharge-dynamics/Evolving-periodic-discharge-dynamics	No description available
1404	1402	2	Fluctuating-periodic-discharge-dynamics	Finding-property/Time-related-property/Periodic-discharge-time-related-features/Periodic-discharge-dynamics/Fluctuating-periodic-discharge-dynamics	No description available
1405	1402	2	Static-periodic-discharge-dynamics	Finding-property/Time-related-property/Periodic-discharge-time-related-features/Periodic-discharge-dynamics/Static-periodic-discharge-dynamics	No description available
1406	1380	2	Finding-extent	Finding-property/Time-related-property/Finding-extent	Percentage of occurrence during the recording (background activity and interictal finding).
1407	1380	2	Finding-incidence	Finding-property/Time-related-property/Finding-incidence	How often it occurs/time-epoch.
1408	1407	2	Only-once-finding-incidence	Finding-property/Time-related-property/Finding-incidence/Only-once-finding-incidence	No description available
1409	1407	2	Rare-finding-incidence	Finding-property/Time-related-property/Finding-incidence/Rare-finding-incidence	less than 1/h
1410	1407	2	Uncommon-finding-incidence	Finding-property/Time-related-property/Finding-incidence/Uncommon-finding-incidence	1/5 min to 1/h.
1411	1407	2	Occasional-finding-incidence	Finding-property/Time-related-property/Finding-incidence/Occasional-finding-incidence	1/min to 1/5min.
1412	1407	2	Frequent-finding-incidence	Finding-property/Time-related-property/Finding-incidence/Frequent-finding-incidence	1/10 s to 1/min.
1413	1407	2	Abundant-finding-incidence	Finding-property/Time-related-property/Finding-incidence/Abundant-finding-incidence	Greater than 1/10 s).
1414	1380	2	Finding-prevalence	Finding-property/Time-related-property/Finding-prevalence	The percentage of the recording covered by the train/burst.
1415	1414	2	Rare-finding-prevalence	Finding-property/Time-related-property/Finding-prevalence/Rare-finding-prevalence	Less than 1 percent.
1416	1414	2	Occasional-finding-prevalence	Finding-property/Time-related-property/Finding-prevalence/Occasional-finding-prevalence	1 to 9 percent.
1417	1414	2	Frequent-finding-prevalence	Finding-property/Time-related-property/Finding-prevalence/Frequent-finding-prevalence	10 to 49 percent.
1418	1414	2	Abundant-finding-prevalence	Finding-property/Time-related-property/Finding-prevalence/Abundant-finding-prevalence	50 to 89 percent.
1419	1414	2	Continuous-finding-prevalence	Finding-property/Time-related-property/Finding-prevalence/Continuous-finding-prevalence	Greater than 90 percent.
1420	1226	2	Posterior-dominant-rhythm-property	Finding-property/Posterior-dominant-rhythm-property	Posterior dominant rhythm is the most often scored EEG feature in clinical practice. Therefore, there are specific terms that can be chosen for characterizing the PDR.
1421	1420	2	Posterior-dominant-rhythm-amplitude-range	Finding-property/Posterior-dominant-rhythm-property/Posterior-dominant-rhythm-amplitude-range	No description available
1422	1421	2	Low-posterior-dominant-rhythm-amplitude-range	Finding-property/Posterior-dominant-rhythm-property/Posterior-dominant-rhythm-amplitude-range/Low-posterior-dominant-rhythm-amplitude-range	Low (less than 20 microV).
1423	1421	2	Medium-posterior-dominant-rhythm-amplitude-range	Finding-property/Posterior-dominant-rhythm-property/Posterior-dominant-rhythm-amplitude-range/Medium-posterior-dominant-rhythm-amplitude-range	Medium (between 20 and 70 microV).
1424	1421	2	High-posterior-dominant-rhythm-amplitude-range	Finding-property/Posterior-dominant-rhythm-property/Posterior-dominant-rhythm-amplitude-range/High-posterior-dominant-rhythm-amplitude-range	High (more than 70 microV).
1425	1420	2	Posterior-dominant-rhythm-frequency-asymmetry	Finding-property/Posterior-dominant-rhythm-property/Posterior-dominant-rhythm-frequency-asymmetry	When symmetrical could be labeled with base schema Symmetrical tag.
1426	1425	2	Posterior-dominant-rhythm-frequency-asymmetry-lower-left	Finding-property/Posterior-dominant-rhythm-property/Posterior-dominant-rhythm-frequency-asymmetry/Posterior-dominant-rhythm-frequency-asymmetry-lower-left	Hz lower on the left side.
1427	1425	2	Posterior-dominant-rhythm-frequency-asymmetry-lower-right	Finding-property/Posterior-dominant-rhythm-property/Posterior-dominant-rhythm-frequency-asymmetry/Posterior-dominant-rhythm-frequency-asymmetry-lower-right	Hz lower on the right side.
1428	1420	2	Posterior-dominant-rhythm-eye-opening-reactivity	Finding-property/Posterior-dominant-rhythm-property/Posterior-dominant-rhythm-eye-opening-reactivity	Change (disappearance or measurable decrease in amplitude) of a posterior dominant rhythm following eye-opening. Eye closure has the opposite effect.
1429	1428	2	Posterior-dominant-rhythm-eye-opening-reactivity-reduced-left	Finding-property/Posterior-dominant-rhythm-property/Posterior-dominant-rhythm-eye-opening-reactivity/Posterior-dominant-rhythm-eye-opening-reactivity-reduced-left	Reduced left side reactivity.
1430	1428	2	Posterior-dominant-rhythm-eye-opening-reactivity-reduced-right	Finding-property/Posterior-dominant-rhythm-property/Posterior-dominant-rhythm-eye-opening-reactivity/Posterior-dominant-rhythm-eye-opening-reactivity-reduced-right	Reduced right side reactivity.
1431	1428	2	Posterior-dominant-rhythm-eye-opening-reactivity-reduced-both	Finding-property/Posterior-dominant-rhythm-property/Posterior-dominant-rhythm-eye-opening-reactivity/Posterior-dominant-rhythm-eye-opening-reactivity-reduced-both	Reduced reactivity on both sides.
1432	1420	2	Posterior-dominant-rhythm-organization	Finding-property/Posterior-dominant-rhythm-property/Posterior-dominant-rhythm-organization	When normal could be labeled with base schema Normal tag.
1433	1432	2	Posterior-dominant-rhythm-organization-poorly-organized	Finding-property/Posterior-dominant-rhythm-property/Posterior-dominant-rhythm-organization/Posterior-dominant-rhythm-organization-poorly-organized	Poorly organized.
1434	1432	2	Posterior-dominant-rhythm-organization-disorganized	Finding-property/Posterior-dominant-rhythm-property/Posterior-dominant-rhythm-organization/Posterior-dominant-rhythm-organization-disorganized	Disorganized.
1435	1432	2	Posterior-dominant-rhythm-organization-markedly-disorganized	Finding-property/Posterior-dominant-rhythm-property/Posterior-dominant-rhythm-organization/Posterior-dominant-rhythm-organization-markedly-disorganized	Markedly disorganized.
1436	1420	2	Posterior-dominant-rhythm-caveat	Finding-property/Posterior-dominant-rhythm-property/Posterior-dominant-rhythm-caveat	Caveat to the annotation of PDR.
1437	1436	2	No-posterior-dominant-rhythm-caveat	Finding-property/Posterior-dominant-rhythm-property/Posterior-dominant-rhythm-caveat/No-posterior-dominant-rhythm-caveat	No description available
1438	1436	2	Posterior-dominant-rhythm-caveat-only-open-eyes-during-the-recording	Finding-property/Posterior-dominant-rhythm-property/Posterior-dominant-rhythm-caveat/Posterior-dominant-rhythm-caveat-only-open-eyes-during-the-recording	No description available
1439	1436	2	Posterior-dominant-rhythm-caveat-sleep-deprived-caveat	Finding-property/Posterior-dominant-rhythm-property/Posterior-dominant-rhythm-caveat/Posterior-dominant-rhythm-caveat-sleep-deprived-caveat	No description available
1440	1436	2	Posterior-dominant-rhythm-caveat-drowsy	Finding-property/Posterior-dominant-rhythm-property/Posterior-dominant-rhythm-caveat/Posterior-dominant-rhythm-caveat-drowsy	No description available
1441	1436	2	Posterior-dominant-rhythm-caveat-only-following-hyperventilation	Finding-property/Posterior-dominant-rhythm-property/Posterior-dominant-rhythm-caveat/Posterior-dominant-rhythm-caveat-only-following-hyperventilation	No description available
1442	1420	2	Absence-of-posterior-dominant-rhythm	Finding-property/Posterior-dominant-rhythm-property/Absence-of-posterior-dominant-rhythm	Reason for absence of PDR.
1443	1442	2	Absence-of-posterior-dominant-rhythm-artifacts	Finding-property/Posterior-dominant-rhythm-property/Absence-of-posterior-dominant-rhythm/Absence-of-posterior-dominant-rhythm-artifacts	No description available
1444	1442	2	Absence-of-posterior-dominant-rhythm-extreme-low-voltage	Finding-property/Posterior-dominant-rhythm-property/Absence-of-posterior-dominant-rhythm/Absence-of-posterior-dominant-rhythm-extreme-low-voltage	No description available
1445	1442	2	Absence-of-posterior-dominant-rhythm-eye-closure-could-not-be-achieved	Finding-property/Posterior-dominant-rhythm-property/Absence-of-posterior-dominant-rhythm/Absence-of-posterior-dominant-rhythm-eye-closure-could-not-be-achieved	No description available
1446	1442	2	Absence-of-posterior-dominant-rhythm-lack-of-awake-period	Finding-property/Posterior-dominant-rhythm-property/Absence-of-posterior-dominant-rhythm/Absence-of-posterior-dominant-rhythm-lack-of-awake-period	No description available
1447	1442	2	Absence-of-posterior-dominant-rhythm-lack-of-compliance	Finding-property/Posterior-dominant-rhythm-property/Absence-of-posterior-dominant-rhythm/Absence-of-posterior-dominant-rhythm-lack-of-compliance	No description available
1448	1442	2	Absence-of-posterior-dominant-rhythm-other-causes	Finding-property/Posterior-dominant-rhythm-property/Absence-of-posterior-dominant-rhythm/Absence-of-posterior-dominant-rhythm-other-causes	No description available
1449	1226	2	Episode-property	Finding-property/Episode-property	No description available
