PhysiologicalTaskEventID	PhysiologicalFileID	EventFileID	InsertTime	Onset	Duration	EventCode	EventValue	EventSample	EventType	TrialType	ResponseTime
13207	9	9	2019-08-21 15:11:15	157.632000	0.000000	\N	\N	\N	\N	checker-right	\N
13208	9	9	2019-08-21 15:11:15	157.992000	0.000000	\N	\N	\N	\N	press-right	\N
13209	9	9	2019-08-21 15:11:15	158.414000	0.000000	\N	\N	\N	\N	checker-right	\N
13210	9	9	2019-08-21 15:11:15	158.841000	0.000000	\N	\N	\N	\N	press-right	\N
13211	9	9	2019-08-21 15:11:15	159.181000	0.000000	\N	\N	\N	\N	face-upright	\N
13212	9	9	2019-08-21 15:11:15	160.079000	0.000000	\N	\N	\N	\N	face-inverted	\N
13213	9	9	2019-08-21 15:11:15	161.012000	0.000000	\N	\N	\N	\N	house-inverted	\N
13214	9	9	2019-08-21 15:11:15	161.911000	0.000000	\N	\N	\N	\N	house-upright	\N
13215	9	9	2019-08-21 15:11:15	162.727000	0.000000	\N	\N	\N	\N	checker-left	\N
13216	9	9	2019-08-21 15:11:15	163.110000	0.000000	\N	\N	\N	\N	press-left	\N
13217	9	9	2019-08-21 15:11:15	163.709000	0.000000	\N	\N	\N	\N	face-inverted	\N
13218	9	9	2019-08-21 15:11:15	164.508000	0.000000	\N	\N	\N	\N	checker-right	\N
13219	9	9	2019-08-21 15:11:15	164.897000	0.000000	\N	\N	\N	\N	press-right	\N
13220	9	9	2019-08-21 15:11:15	165.290000	0.000000	\N	\N	\N	\N	checker-left	\N
13221	9	9	2019-08-21 15:11:15	165.675000	0.000000	\N	\N	\N	\N	press-left	\N
13222	9	9	2019-08-21 15:11:15	166.223000	0.000000	\N	\N	\N	\N	house-inverted	\N
13223	9	9	2019-08-21 15:11:15	167.105000	0.000000	\N	\N	\N	\N	face-upright	\N
13224	9	9	2019-08-21 15:11:15	167.954000	0.000000	\N	\N	\N	\N	house-upright	\N
13225	9	9	2019-08-21 15:11:15	168.953000	0.000000	\N	\N	\N	\N	checker-left	\N
13226	9	9	2019-08-21 15:11:15	169.258000	0.000000	\N	\N	\N	\N	press-left	\N
13227	9	9	2019-08-21 15:11:15	169.936000	0.000000	\N	\N	\N	\N	checker-right	\N
13228	9	9	2019-08-21 15:11:15	170.298000	0.000000	\N	\N	\N	\N	press-right	\N
13229	9	9	2019-08-21 15:11:15	170.918000	0.000000	\N	\N	\N	\N	face-inverted	\N
13230	9	9	2019-08-21 15:11:15	171.717000	0.000000	\N	\N	\N	\N	house-upright	\N
13231	9	9	2019-08-21 15:11:15	172.699000	0.000000	\N	\N	\N	\N	house-inverted	\N
13232	9	9	2019-08-21 15:11:15	173.647000	0.000000	\N	\N	\N	\N	face-upright	\N
13233	9	9	2019-08-21 15:11:15	174.497000	0.000000	\N	\N	\N	\N	checker-right	\N
13234	9	9	2019-08-21 15:11:15	174.850000	0.000000	\N	\N	\N	\N	press-right	\N
13235	9	9	2019-08-21 15:11:15	175.279000	0.000000	\N	\N	\N	\N	checker-left	\N
13236	9	9	2019-08-21 15:11:15	175.617000	0.000000	\N	\N	\N	\N	press-left	\N
13237	9	9	2019-08-21 15:11:15	176.195000	0.000000	\N	\N	\N	\N	face-inverted	\N
13238	9	9	2019-08-21 15:11:15	177.110000	0.000000	\N	\N	\N	\N	house-inverted	\N
13239	9	9	2019-08-21 15:11:15	178.043000	0.000000	\N	\N	\N	\N	house-upright	\N
13240	9	9	2019-08-21 15:11:15	178.909000	0.000000	\N	\N	\N	\N	face-upright	\N
13241	9	9	2019-08-21 15:11:15	179.857000	0.000000	\N	\N	\N	\N	checker-right	\N
13242	9	9	2019-08-21 15:11:15	180.230000	0.000000	\N	\N	\N	\N	press-right	\N
13243	9	9	2019-08-21 15:11:15	180.707000	0.000000	\N	\N	\N	\N	face-inverted	\N
13244	9	9	2019-08-21 15:11:15	181.622000	0.000000	\N	\N	\N	\N	house-upright	\N
13245	9	9	2019-08-21 15:11:15	182.555000	0.000000	\N	\N	\N	\N	face-upright	\N
13246	9	9	2019-08-21 15:11:15	183.537000	0.000000	\N	\N	\N	\N	checker-left	\N
13247	9	9	2019-08-21 15:11:15	183.824000	0.000000	\N	\N	\N	\N	press-left	\N
13248	9	9	2019-08-21 15:11:15	184.453000	0.000000	\N	\N	\N	\N	house-inverted	\N
13249	9	9	2019-08-21 15:11:15	185.401000	0.000000	\N	\N	\N	\N	face-upright	\N
13250	9	9	2019-08-21 15:11:15	186.301000	0.000000	\N	\N	\N	\N	house-inverted	\N
13251	9	9	2019-08-21 15:11:15	187.250000	0.000000	\N	\N	\N	\N	face-inverted	\N
13252	9	9	2019-08-21 15:11:15	188.115000	0.000000	\N	\N	\N	\N	house-upright	\N
13253	9	9	2019-08-21 15:11:15	188.932000	0.000000	\N	\N	\N	\N	checker-right	\N
13254	9	9	2019-08-21 15:11:15	189.355000	0.000000	\N	\N	\N	\N	press-right	\N
13255	9	9	2019-08-21 15:11:15	189.730000	0.000000	\N	\N	\N	\N	checker-left	\N
13256	9	9	2019-08-21 15:11:15	190.204000	0.000000	\N	\N	\N	\N	press-left	\N
13257	9	9	2019-08-21 15:11:15	190.629000	0.000000	\N	\N	\N	\N	house-upright	\N
13258	9	9	2019-08-21 15:11:15	191.545000	0.000000	\N	\N	\N	\N	face-upright	\N
13259	9	9	2019-08-21 15:11:15	192.311000	0.000000	\N	\N	\N	\N	checker-right	\N
13260	9	9	2019-08-21 15:11:15	192.717000	0.000000	\N	\N	\N	\N	press-right	\N
13261	9	9	2019-08-21 15:11:15	193.077000	0.000000	\N	\N	\N	\N	checker-left	\N
13262	9	9	2019-08-21 15:11:15	193.444000	0.000000	\N	\N	\N	\N	press-left	\N
13263	9	9	2019-08-21 15:11:15	193.976000	0.000000	\N	\N	\N	\N	face-inverted	\N
13264	9	9	2019-08-21 15:11:15	194.809000	0.000000	\N	\N	\N	\N	house-inverted	\N
13265	9	9	2019-08-21 15:11:15	195.574000	0.000000	\N	\N	\N	\N	house-inverted	\N
13266	9	9	2019-08-21 15:11:15	196.423000	0.000000	\N	\N	\N	\N	checker-left	\N
13267	9	9	2019-08-21 15:11:15	196.775000	0.000000	\N	\N	\N	\N	press-left	\N
13268	9	9	2019-08-21 15:11:15	197.355000	0.000000	\N	\N	\N	\N	checker-right	\N
13269	9	9	2019-08-21 15:11:15	197.714000	0.000000	\N	\N	\N	\N	press-right	\N
13270	9	9	2019-08-21 15:11:15	198.121000	0.000000	\N	\N	\N	\N	house-upright	\N
13271	9	9	2019-08-21 15:11:15	199.104000	0.000000	\N	\N	\N	\N	face-upright	\N
13272	9	9	2019-08-21 15:11:15	200.036000	0.000000	\N	\N	\N	\N	face-inverted	\N
13273	9	9	2019-08-21 15:11:15	201.001000	0.000000	\N	\N	\N	\N	checker-left	\N
13274	9	9	2019-08-21 15:11:15	201.328000	0.000000	\N	\N	\N	\N	press-left	\N
13275	9	9	2019-08-21 15:11:15	201.817000	0.000000	\N	\N	\N	\N	house-inverted	\N
13276	9	9	2019-08-21 15:11:15	202.649000	0.000000	\N	\N	\N	\N	face-inverted	\N
13277	9	9	2019-08-21 15:11:15	203.432000	0.000000	\N	\N	\N	\N	face-upright	\N
13278	9	9	2019-08-21 15:11:15	204.248000	0.000000	\N	\N	\N	\N	checker-right	\N
13279	9	9	2019-08-21 15:11:15	204.527000	0.000000	\N	\N	\N	\N	press-right	\N
13280	9	9	2019-08-21 15:11:15	205.180000	0.000000	\N	\N	\N	\N	house-upright	\N
13281	9	9	2019-08-21 15:11:15	206.096000	0.000000	\N	\N	\N	\N	face-upright	\N
13282	9	9	2019-08-21 15:11:15	207.045000	0.000000	\N	\N	\N	\N	checker-right	\N
13283	9	9	2019-08-21 15:11:15	207.385000	0.000000	\N	\N	\N	\N	press-right	\N
13284	9	9	2019-08-21 15:11:15	208.027000	0.000000	\N	\N	\N	\N	checker-left	\N
13285	9	9	2019-08-21 15:11:15	208.354000	0.000000	\N	\N	\N	\N	press-left	\N
13286	9	9	2019-08-21 15:11:15	208.959000	0.000000	\N	\N	\N	\N	house-upright	\N
13287	9	9	2019-08-21 15:11:15	209.908000	0.000000	\N	\N	\N	\N	house-inverted	\N
13288	9	9	2019-08-21 15:11:15	210.674000	0.000000	\N	\N	\N	\N	face-inverted	\N
13289	9	9	2019-08-21 15:11:15	211.474000	0.000000	\N	\N	\N	\N	house-upright	\N
13290	9	9	2019-08-21 15:11:15	212.289000	0.000000	\N	\N	\N	\N	checker-left	\N
13291	9	9	2019-08-21 15:11:15	212.634000	0.000000	\N	\N	\N	\N	press-left	\N
13292	9	9	2019-08-21 15:11:15	213.055000	0.000000	\N	\N	\N	\N	checker-right	\N
13293	9	9	2019-08-21 15:11:15	213.441000	0.000000	\N	\N	\N	\N	press-right	\N
13294	9	9	2019-08-21 15:11:15	213.971000	0.000000	\N	\N	\N	\N	face-inverted	\N
13295	9	9	2019-08-21 15:11:15	214.770000	0.000000	\N	\N	\N	\N	face-upright	\N
13296	9	9	2019-08-21 15:11:15	215.735000	0.000000	\N	\N	\N	\N	house-inverted	\N
13297	9	9	2019-08-21 15:11:15	216.518000	0.000000	\N	\N	\N	\N	checker-right	\N
13298	9	9	2019-08-21 15:11:15	216.924000	0.000000	\N	\N	\N	\N	press-right	\N
13299	9	9	2019-08-21 15:11:15	217.450000	0.000000	\N	\N	\N	\N	face-upright	\N
13300	9	9	2019-08-21 15:11:15	218.433000	0.000000	\N	\N	\N	\N	face-inverted	\N
13301	9	9	2019-08-21 15:11:15	219.331000	0.000000	\N	\N	\N	\N	house-inverted	\N
13302	9	9	2019-08-21 15:11:15	220.131000	0.000000	\N	\N	\N	\N	checker-left	\N
13303	9	9	2019-08-21 15:11:15	220.446000	0.000000	\N	\N	\N	\N	press-left	\N
13304	9	9	2019-08-21 15:11:15	221.029000	0.000000	\N	\N	\N	\N	house-upright	\N
13305	9	9	2019-08-21 15:11:15	221.896000	0.000000	\N	\N	\N	\N	checker-left	\N
13306	9	9	2019-08-21 15:11:15	222.324000	0.000000	\N	\N	\N	\N	press-left	\N
13307	9	9	2019-08-21 15:11:15	222.878000	0.000000	\N	\N	\N	\N	house-inverted	\N
13308	9	9	2019-08-21 15:11:15	223.826000	0.000000	\N	\N	\N	\N	face-inverted	\N
13309	9	9	2019-08-21 15:11:15	224.692000	0.000000	\N	\N	\N	\N	checker-right	\N
13310	9	9	2019-08-21 15:11:15	225.080000	0.000000	\N	\N	\N	\N	press-right	\N
13311	9	9	2019-08-21 15:11:15	225.607000	0.000000	\N	\N	\N	\N	face-upright	\N
13312	9	9	2019-08-21 15:11:15	226.391000	0.000000	\N	\N	\N	\N	house-upright	\N
13313	9	9	2019-08-21 15:11:15	227.355000	0.000000	\N	\N	\N	\N	face-upright	\N
13314	9	9	2019-08-21 15:11:15	228.155000	0.000000	\N	\N	\N	\N	house-upright	\N
13315	9	9	2019-08-21 15:11:15	229.004000	0.000000	\N	\N	\N	\N	face-inverted	\N
13316	9	9	2019-08-21 15:11:15	229.887000	0.000000	\N	\N	\N	\N	checker-right	\N
13317	9	9	2019-08-21 15:11:15	230.350000	0.000000	\N	\N	\N	\N	press-right	\N
13318	9	9	2019-08-21 15:11:15	230.785000	0.000000	\N	\N	\N	\N	checker-left	\N
13319	9	9	2019-08-21 15:11:15	231.076000	0.000000	\N	\N	\N	\N	press-left	\N
13320	9	9	2019-08-21 15:11:15	231.751000	0.000000	\N	\N	\N	\N	house-inverted	\N
13321	9	9	2019-08-21 15:11:15	232.601000	0.000000	\N	\N	\N	\N	checker-left	\N
13322	9	9	2019-08-21 15:11:15	233.004000	0.000000	\N	\N	\N	\N	press-left	\N
13323	9	9	2019-08-21 15:11:15	233.383000	0.000000	\N	\N	\N	\N	face-inverted	\N
13324	9	9	2019-08-21 15:11:15	234.248000	0.000000	\N	\N	\N	\N	house-inverted	\N
13325	9	9	2019-08-21 15:11:15	235.147000	0.000000	\N	\N	\N	\N	face-upright	\N
13326	9	9	2019-08-21 15:11:15	235.930000	0.000000	\N	\N	\N	\N	checker-right	\N
13327	9	9	2019-08-21 15:11:15	236.295000	0.000000	\N	\N	\N	\N	press-right	\N
13328	9	9	2019-08-21 15:11:15	236.779000	0.000000	\N	\N	\N	\N	house-upright	\N
13329	9	9	2019-08-21 15:11:15	237.562000	0.000000	\N	\N	\N	\N	face-upright	\N
13330	9	9	2019-08-21 15:11:15	238.427000	0.000000	\N	\N	\N	\N	checker-left	\N
13331	9	9	2019-08-21 15:11:15	238.798000	0.000000	\N	\N	\N	\N	press-left	\N
13332	9	9	2019-08-21 15:11:15	239.326000	0.000000	\N	\N	\N	\N	house-inverted	\N
13333	9	9	2019-08-21 15:11:15	240.158000	0.000000	\N	\N	\N	\N	house-upright	\N
13334	9	9	2019-08-21 15:11:15	240.991000	0.000000	\N	\N	\N	\N	face-inverted	\N
13335	9	9	2019-08-21 15:11:15	241.823000	0.000000	\N	\N	\N	\N	checker-right	\N
13336	9	9	2019-08-21 15:11:15	242.149000	0.000000	\N	\N	\N	\N	press-right	\N
13337	9	9	2019-08-21 15:11:15	242.689000	0.000000	\N	\N	\N	\N	house-inverted	\N
13338	9	9	2019-08-21 15:11:15	243.538000	0.000000	\N	\N	\N	\N	checker-left	\N
13339	9	9	2019-08-21 15:11:15	243.855000	0.000000	\N	\N	\N	\N	press-left	\N
13340	9	9	2019-08-21 15:11:15	244.487000	0.000000	\N	\N	\N	\N	face-inverted	\N
13341	9	9	2019-08-21 15:11:15	245.270000	0.000000	\N	\N	\N	\N	face-upright	\N
13342	9	9	2019-08-21 15:11:15	246.103000	0.000000	\N	\N	\N	\N	checker-right	\N
13343	9	9	2019-08-21 15:11:15	246.420000	0.000000	\N	\N	\N	\N	press-right	\N
13344	9	9	2019-08-21 15:11:15	246.901000	0.000000	\N	\N	\N	\N	house-upright	\N
13345	9	9	2019-08-21 15:11:15	247.684000	0.000000	\N	\N	\N	\N	house-upright	\N
13346	9	9	2019-08-21 15:11:15	248.466000	0.000000	\N	\N	\N	\N	face-upright	\N
13347	9	9	2019-08-21 15:11:15	249.249000	0.000000	\N	\N	\N	\N	checker-left	\N
13348	9	9	2019-08-21 15:11:15	249.680000	0.000000	\N	\N	\N	\N	press-left	\N
13349	9	9	2019-08-21 15:11:15	250.098000	0.000000	\N	\N	\N	\N	checker-right	\N
13350	9	9	2019-08-21 15:11:15	250.417000	0.000000	\N	\N	\N	\N	press-right	\N
13351	9	9	2019-08-21 15:11:15	251.063000	0.000000	\N	\N	\N	\N	house-inverted	\N
13352	9	9	2019-08-21 15:11:15	251.879000	0.000000	\N	\N	\N	\N	face-inverted	\N
13353	9	9	2019-08-21 15:11:15	252.812000	0.000000	\N	\N	\N	\N	house-upright	\N
13354	9	9	2019-08-21 15:11:15	253.693000	0.000000	\N	\N	\N	\N	house-inverted	\N
13355	9	9	2019-08-21 15:11:15	254.493000	0.000000	\N	\N	\N	\N	face-inverted	\N
13356	9	9	2019-08-21 15:11:15	255.309000	0.000000	\N	\N	\N	\N	face-upright	\N
13357	9	9	2019-08-21 15:11:15	256.308000	0.000000	\N	\N	\N	\N	checker-right	\N
13358	9	9	2019-08-21 15:11:15	256.615000	0.000000	\N	\N	\N	\N	press-right	\N
13359	9	9	2019-08-21 15:11:15	257.140000	0.000000	\N	\N	\N	\N	checker-left	\N
13360	9	9	2019-08-21 15:11:15	257.503000	0.000000	\N	\N	\N	\N	press-left	\N
13361	9	9	2019-08-21 15:11:15	258.056000	0.000000	\N	\N	\N	\N	checker-right	\N
13362	9	9	2019-08-21 15:11:15	258.432000	0.000000	\N	\N	\N	\N	press-right	\N
13363	9	9	2019-08-21 15:11:15	258.871000	0.000000	\N	\N	\N	\N	house-upright	\N
13364	9	9	2019-08-21 15:11:15	259.870000	0.000000	\N	\N	\N	\N	face-upright	\N
13365	9	9	2019-08-21 15:11:15	260.637000	0.000000	\N	\N	\N	\N	face-inverted	\N
13366	9	9	2019-08-21 15:11:15	261.585000	0.000000	\N	\N	\N	\N	checker-left	\N
13367	9	9	2019-08-21 15:11:15	262.046000	0.000000	\N	\N	\N	\N	press-left	\N
13368	9	9	2019-08-21 15:11:15	262.401000	0.000000	\N	\N	\N	\N	house-inverted	\N
13369	9	9	2019-08-21 15:11:15	263.366000	0.000000	\N	\N	\N	\N	checker-left	\N
13370	9	9	2019-08-21 15:11:15	263.711000	0.000000	\N	\N	\N	\N	press-left	\N
13371	9	9	2019-08-21 15:11:15	264.216000	0.000000	\N	\N	\N	\N	house-upright	\N
13372	9	9	2019-08-21 15:11:15	265.215000	0.000000	\N	\N	\N	\N	checker-right	\N
13373	9	9	2019-08-21 15:11:15	265.538000	0.000000	\N	\N	\N	\N	press-right	\N
13374	9	9	2019-08-21 15:11:15	266.214000	0.000000	\N	\N	\N	\N	face-upright	\N
13375	9	9	2019-08-21 15:11:15	267.029000	0.000000	\N	\N	\N	\N	house-inverted	\N
13376	9	9	2019-08-21 15:11:15	267.912000	0.000000	\N	\N	\N	\N	face-inverted	\N
13377	9	9	2019-08-21 15:11:15	268.827000	0.000000	\N	\N	\N	\N	house-upright	\N
13378	9	9	2019-08-21 15:11:15	269.743000	0.000000	\N	\N	\N	\N	face-upright	\N
13379	9	9	2019-08-21 15:11:15	270.658000	0.000000	\N	\N	\N	\N	face-inverted	\N
13380	9	9	2019-08-21 15:11:15	271.541000	0.000000	\N	\N	\N	\N	checker-left	\N
13381	9	9	2019-08-21 15:11:15	271.888000	0.000000	\N	\N	\N	\N	press-left	\N
13382	9	9	2019-08-21 15:11:15	272.424000	0.000000	\N	\N	\N	\N	house-inverted	\N
13383	9	9	2019-08-21 15:11:15	273.206000	0.000000	\N	\N	\N	\N	checker-right	\N
13384	9	9	2019-08-21 15:11:15	273.634000	0.000000	\N	\N	\N	\N	press-right	\N
13385	9	9	2019-08-21 15:11:15	274.121000	0.000000	\N	\N	\N	\N	checker-right	\N
13386	9	9	2019-08-21 15:11:15	274.543000	0.000000	\N	\N	\N	\N	press-right	\N
13387	9	9	2019-08-21 15:11:15	275.087000	0.000000	\N	\N	\N	\N	house-inverted	\N
13388	9	9	2019-08-21 15:11:15	275.869000	0.000000	\N	\N	\N	\N	face-inverted	\N
13389	9	9	2019-08-21 15:11:15	276.636000	0.000000	\N	\N	\N	\N	house-upright	\N
13390	9	9	2019-08-21 15:11:15	277.435000	0.000000	\N	\N	\N	\N	checker-left	\N
13391	9	9	2019-08-21 15:11:15	277.783000	0.000000	\N	\N	\N	\N	press-left	\N
13392	9	9	2019-08-21 15:11:15	278.301000	0.000000	\N	\N	\N	\N	face-upright	\N
13393	9	9	2019-08-21 15:11:15	279.249000	0.000000	\N	\N	\N	\N	house-inverted	\N
13394	9	9	2019-08-21 15:11:15	280.198000	0.000000	\N	\N	\N	\N	checker-right	\N
13395	9	9	2019-08-21 15:11:15	280.498000	0.000000	\N	\N	\N	\N	press-right	\N
13396	9	9	2019-08-21 15:11:15	281.081000	0.000000	\N	\N	\N	\N	face-inverted	\N
13397	9	9	2019-08-21 15:11:15	281.913000	0.000000	\N	\N	\N	\N	house-upright	\N
13398	9	9	2019-08-21 15:11:15	282.812000	0.000000	\N	\N	\N	\N	face-upright	\N
13399	9	9	2019-08-21 15:11:15	283.811000	0.000000	\N	\N	\N	\N	checker-left	\N
13400	9	9	2019-08-21 15:11:15	284.103000	0.000000	\N	\N	\N	\N	press-left	\N
13401	9	9	2019-08-21 15:11:15	300.002000	0.000000	\N	\N	\N	\N	boundary	\N
13402	9	9	2019-08-21 15:11:15	324.487000	0.000000	\N	\N	\N	\N	face-upright	\N
13403	9	9	2019-08-21 15:11:15	325.336000	0.000000	\N	\N	\N	\N	house-inverted	\N
13404	9	9	2019-08-21 15:11:15	326.234000	0.000000	\N	\N	\N	\N	checker-right	\N
13405	9	9	2019-08-21 15:11:15	326.793000	0.000000	\N	\N	\N	\N	press-right	\N
13406	9	9	2019-08-21 15:11:15	327.084000	0.000000	\N	\N	\N	\N	checker-left	\N
13407	9	9	2019-08-21 15:11:15	327.419000	0.000000	\N	\N	\N	\N	press-left	\N
13408	9	9	2019-08-21 15:11:15	327.982000	0.000000	\N	\N	\N	\N	face-inverted	\N
13409	9	9	2019-08-21 15:11:15	328.849000	0.000000	\N	\N	\N	\N	house-upright	\N
13410	9	9	2019-08-21 15:11:15	329.864000	0.000000	\N	\N	\N	\N	checker-right	\N
13411	9	9	2019-08-21 15:11:15	330.205000	0.000000	\N	\N	\N	\N	press-right	\N
13412	9	9	2019-08-21 15:11:15	330.780000	0.000000	\N	\N	\N	\N	face-upright	\N
13413	9	9	2019-08-21 15:11:15	331.579000	0.000000	\N	\N	\N	\N	house-inverted	\N
13414	9	9	2019-08-21 15:11:15	332.411000	0.000000	\N	\N	\N	\N	checker-left	\N
13415	9	9	2019-08-21 15:11:15	332.709000	0.000000	\N	\N	\N	\N	press-left	\N
13416	9	9	2019-08-21 15:11:15	333.277000	0.000000	\N	\N	\N	\N	house-upright	\N
13417	9	9	2019-08-21 15:11:15	334.143000	0.000000	\N	\N	\N	\N	face-inverted	\N
13418	9	9	2019-08-21 15:11:15	335.142000	0.000000	\N	\N	\N	\N	house-inverted	\N
13419	9	9	2019-08-21 15:11:15	335.957000	0.000000	\N	\N	\N	\N	face-inverted	\N
13420	9	9	2019-08-21 15:11:15	336.740000	0.000000	\N	\N	\N	\N	house-upright	\N
13421	9	9	2019-08-21 15:11:15	337.622000	0.000000	\N	\N	\N	\N	checker-right	\N
13422	9	9	2019-08-21 15:11:15	338.149000	0.000000	\N	\N	\N	\N	press-right	\N
13423	9	9	2019-08-21 15:11:15	338.571000	0.000000	\N	\N	\N	\N	face-upright	\N
13424	9	9	2019-08-21 15:11:15	339.570000	0.000000	\N	\N	\N	\N	checker-left	\N
13425	9	9	2019-08-21 15:11:15	339.886000	0.000000	\N	\N	\N	\N	press-left	\N
13426	9	9	2019-08-21 15:11:15	340.386000	0.000000	\N	\N	\N	\N	house-inverted	\N
13427	9	9	2019-08-21 15:11:15	341.302000	0.000000	\N	\N	\N	\N	face-upright	\N
13428	9	9	2019-08-21 15:11:15	342.150000	0.000000	\N	\N	\N	\N	checker-left	\N
13429	9	9	2019-08-21 15:11:15	342.420000	0.000000	\N	\N	\N	\N	press-left	\N
13430	9	9	2019-08-21 15:11:15	343.017000	0.000000	\N	\N	\N	\N	face-inverted	\N
13431	9	9	2019-08-21 15:11:15	343.782000	0.000000	\N	\N	\N	\N	house-upright	\N
13432	9	9	2019-08-21 15:11:15	344.598000	0.000000	\N	\N	\N	\N	checker-right	\N
13433	9	9	2019-08-21 15:11:15	345.044000	0.000000	\N	\N	\N	\N	press-right	\N
13434	9	9	2019-08-21 15:11:15	345.464000	0.000000	\N	\N	\N	\N	checker-right	\N
13435	9	9	2019-08-21 15:11:15	345.882000	0.000000	\N	\N	\N	\N	press-right	\N
13436	9	9	2019-08-21 15:11:15	346.446000	0.000000	\N	\N	\N	\N	house-inverted	\N
13437	9	9	2019-08-21 15:11:15	347.361000	0.000000	\N	\N	\N	\N	face-inverted	\N
13438	9	9	2019-08-21 15:11:15	348.360000	0.000000	\N	\N	\N	\N	checker-left	\N
13439	9	9	2019-08-21 15:11:15	348.648000	0.000000	\N	\N	\N	\N	press-left	\N
13440	9	9	2019-08-21 15:11:15	349.359000	0.000000	\N	\N	\N	\N	face-upright	\N
13441	9	9	2019-08-21 15:11:15	350.176000	0.000000	\N	\N	\N	\N	house-upright	\N
13442	9	9	2019-08-21 15:11:15	351.041000	0.000000	\N	\N	\N	\N	house-upright	\N
13443	9	9	2019-08-21 15:11:15	351.840000	0.000000	\N	\N	\N	\N	face-inverted	\N
13444	9	9	2019-08-21 15:11:15	352.839000	0.000000	\N	\N	\N	\N	house-inverted	\N
13445	9	9	2019-08-21 15:11:15	353.639000	0.000000	\N	\N	\N	\N	face-upright	\N
13446	9	9	2019-08-21 15:11:15	354.587000	0.000000	\N	\N	\N	\N	checker-left	\N
13447	9	9	2019-08-21 15:11:15	354.927000	0.000000	\N	\N	\N	\N	press-left	\N
13448	9	9	2019-08-21 15:11:15	355.470000	0.000000	\N	\N	\N	\N	checker-right	\N
13449	9	9	2019-08-21 15:11:15	355.815000	0.000000	\N	\N	\N	\N	press-right	\N
13450	9	9	2019-08-21 15:11:15	356.235000	0.000000	\N	\N	\N	\N	face-inverted	\N
13451	9	9	2019-08-21 15:11:15	357.135000	0.000000	\N	\N	\N	\N	face-upright	\N
13452	9	9	2019-08-21 15:11:15	358.133000	0.000000	\N	\N	\N	\N	checker-left	\N
13453	9	9	2019-08-21 15:11:15	358.470000	0.000000	\N	\N	\N	\N	press-left	\N
13454	9	9	2019-08-21 15:11:15	359.132000	0.000000	\N	\N	\N	\N	checker-right	\N
13455	9	9	2019-08-21 15:11:15	359.438000	0.000000	\N	\N	\N	\N	press-right	\N
13456	9	9	2019-08-21 15:11:15	360.081000	0.000000	\N	\N	\N	\N	house-inverted	\N
13457	9	9	2019-08-21 15:11:15	360.863000	0.000000	\N	\N	\N	\N	house-upright	\N
13458	9	9	2019-08-21 15:11:15	361.779000	0.000000	\N	\N	\N	\N	checker-left	\N
13459	9	9	2019-08-21 15:11:15	362.043000	0.000000	\N	\N	\N	\N	press-left	\N
13460	9	9	2019-08-21 15:11:15	362.778000	0.000000	\N	\N	\N	\N	face-inverted	\N
13461	9	9	2019-08-21 15:11:15	363.610000	0.000000	\N	\N	\N	\N	house-inverted	\N
13462	9	9	2019-08-21 15:11:15	364.460000	0.000000	\N	\N	\N	\N	checker-right	\N
13463	9	9	2019-08-21 15:11:15	364.759000	0.000000	\N	\N	\N	\N	press-right	\N
13464	9	9	2019-08-21 15:11:15	365.275000	0.000000	\N	\N	\N	\N	face-upright	\N
13465	9	9	2019-08-21 15:11:15	366.108000	0.000000	\N	\N	\N	\N	house-upright	\N
13466	9	9	2019-08-21 15:11:15	367.073000	0.000000	\N	\N	\N	\N	face-inverted	\N
13467	9	9	2019-08-21 15:11:15	367.939000	0.000000	\N	\N	\N	\N	checker-right	\N
13468	9	9	2019-08-21 15:11:15	368.302000	0.000000	\N	\N	\N	\N	press-right	\N
13469	9	9	2019-08-21 15:11:15	368.871000	0.000000	\N	\N	\N	\N	house-inverted	\N
13470	9	9	2019-08-21 15:11:15	369.771000	0.000000	\N	\N	\N	\N	checker-left	\N
13471	9	9	2019-08-21 15:11:15	370.108000	0.000000	\N	\N	\N	\N	press-left	\N
13472	9	9	2019-08-21 15:11:15	370.586000	0.000000	\N	\N	\N	\N	house-upright	\N
13473	9	9	2019-08-21 15:11:15	371.585000	0.000000	\N	\N	\N	\N	face-upright	\N
13474	9	9	2019-08-21 15:11:15	372.484000	0.000000	\N	\N	\N	\N	checker-left	\N
13475	9	9	2019-08-21 15:11:15	372.813000	0.000000	\N	\N	\N	\N	press-left	\N
13476	9	9	2019-08-21 15:11:15	373.283000	0.000000	\N	\N	\N	\N	checker-right	\N
13477	9	9	2019-08-21 15:11:15	373.642000	0.000000	\N	\N	\N	\N	press-right	\N
13478	9	9	2019-08-21 15:11:15	374.100000	0.000000	\N	\N	\N	\N	face-upright	\N
13479	9	9	2019-08-21 15:11:15	374.915000	0.000000	\N	\N	\N	\N	house-inverted	\N
13480	9	9	2019-08-21 15:11:15	375.864000	0.000000	\N	\N	\N	\N	house-upright	\N
13481	9	9	2019-08-21 15:11:15	376.663000	0.000000	\N	\N	\N	\N	face-inverted	\N
13482	9	9	2019-08-21 15:11:15	377.646000	0.000000	\N	\N	\N	\N	checker-right	\N
13483	9	9	2019-08-21 15:11:15	378.013000	0.000000	\N	\N	\N	\N	press-right	\N
13484	9	9	2019-08-21 15:11:15	378.444000	0.000000	\N	\N	\N	\N	house-upright	\N
