PhysiologicalChannelID	PhysiologicalFileID	PhysiologicalChannelTypeID	PhysiologicalStatusTypeID	InsertTime	Name	Description	SamplingFrequency	LowCutoff	HighCutoff	ManualFlag	Notch	Reference	StatusDescription	Unit	FilePath
1001	8	1	1	2019-08-21 15:10:59	D9	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_channels.tsv
1002	8	1	1	2019-08-21 15:10:59	D10	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_channels.tsv
1003	8	1	1	2019-08-21 15:10:59	D11	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_channels.tsv
1004	8	1	1	2019-08-21 15:10:59	D12	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_channels.tsv
1005	8	1	1	2019-08-21 15:10:59	D13	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_channels.tsv
1006	8	1	1	2019-08-21 15:10:59	D14	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_channels.tsv
1007	8	1	1	2019-08-21 15:10:59	D15	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_channels.tsv
1008	8	1	1	2019-08-21 15:10:59	D16	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_channels.tsv
1009	8	1	1	2019-08-21 15:10:59	D17	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_channels.tsv
1010	8	1	1	2019-08-21 15:10:59	D18	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_channels.tsv
1011	8	1	1	2019-08-21 15:10:59	D19	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_channels.tsv
1012	8	1	1	2019-08-21 15:10:59	D20	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_channels.tsv
1013	8	1	1	2019-08-21 15:10:59	D21	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_channels.tsv
1014	8	1	1	2019-08-21 15:10:59	D22	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_channels.tsv
1015	8	1	1	2019-08-21 15:10:59	D23	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_channels.tsv
1016	8	1	1	2019-08-21 15:10:59	D24	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_channels.tsv
1017	8	1	1	2019-08-21 15:10:59	D25	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_channels.tsv
1018	8	1	1	2019-08-21 15:10:59	D26	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_channels.tsv
1019	8	1	1	2019-08-21 15:10:59	D27	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_channels.tsv
1020	8	1	1	2019-08-21 15:10:59	D28	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_channels.tsv
1021	8	1	1	2019-08-21 15:10:59	D29	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_channels.tsv
1022	8	1	1	2019-08-21 15:10:59	D30	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_channels.tsv
1023	8	1	1	2019-08-21 15:10:59	D31	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_channels.tsv
1024	8	1	1	2019-08-21 15:10:59	D32	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT173/ses-V1/eeg/sub-OTT173_ses-V1_task-faceO_channels.tsv
1025	9	1	1	2019-08-21 15:11:15	A1	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1026	9	1	1	2019-08-21 15:11:15	A2	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1027	9	1	1	2019-08-21 15:11:15	A3	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1028	9	1	1	2019-08-21 15:11:15	A4	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1029	9	1	1	2019-08-21 15:11:15	A5	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1030	9	1	1	2019-08-21 15:11:15	A6	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1031	9	1	1	2019-08-21 15:11:15	A7	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1032	9	1	1	2019-08-21 15:11:15	A8	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1033	9	1	1	2019-08-21 15:11:15	A9	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1034	9	1	1	2019-08-21 15:11:15	A10	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1035	9	1	1	2019-08-21 15:11:15	A11	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1036	9	1	1	2019-08-21 15:11:15	A12	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1037	9	1	1	2019-08-21 15:11:15	A13	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1038	9	1	1	2019-08-21 15:11:15	A14	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1039	9	1	1	2019-08-21 15:11:15	A15	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1040	9	1	1	2019-08-21 15:11:15	A16	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1041	9	1	1	2019-08-21 15:11:15	A17	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1042	9	1	1	2019-08-21 15:11:15	A18	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1043	9	1	1	2019-08-21 15:11:15	A19	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1044	9	1	1	2019-08-21 15:11:15	A20	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1045	9	1	1	2019-08-21 15:11:15	A21	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1046	9	1	1	2019-08-21 15:11:15	A22	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1047	9	1	1	2019-08-21 15:11:15	A23	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1048	9	1	1	2019-08-21 15:11:15	A24	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1049	9	1	1	2019-08-21 15:11:15	A25	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1050	9	1	1	2019-08-21 15:11:15	A26	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1051	9	1	1	2019-08-21 15:11:15	A27	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1052	9	1	1	2019-08-21 15:11:15	A28	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1053	9	1	1	2019-08-21 15:11:15	A29	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1054	9	1	1	2019-08-21 15:11:15	A30	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1055	9	1	1	2019-08-21 15:11:15	A31	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1056	9	1	1	2019-08-21 15:11:15	A32	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1057	9	1	1	2019-08-21 15:11:15	B1	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1058	9	1	1	2019-08-21 15:11:15	B2	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1059	9	1	1	2019-08-21 15:11:15	B3	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1060	9	1	1	2019-08-21 15:11:15	B4	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1061	9	1	1	2019-08-21 15:11:15	B5	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1062	9	1	1	2019-08-21 15:11:15	B6	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1063	9	1	1	2019-08-21 15:11:15	B7	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1064	9	1	1	2019-08-21 15:11:15	B8	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1065	9	1	1	2019-08-21 15:11:15	B9	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1066	9	1	1	2019-08-21 15:11:15	B10	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1067	9	1	1	2019-08-21 15:11:15	B11	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1068	9	1	1	2019-08-21 15:11:15	B12	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1069	9	1	1	2019-08-21 15:11:15	B13	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1070	9	1	1	2019-08-21 15:11:15	B14	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1071	9	1	1	2019-08-21 15:11:15	B15	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1072	9	1	1	2019-08-21 15:11:15	B16	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1073	9	1	1	2019-08-21 15:11:15	B17	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1074	9	1	1	2019-08-21 15:11:15	B18	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1075	9	1	1	2019-08-21 15:11:15	B19	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1076	9	1	1	2019-08-21 15:11:15	B20	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1077	9	1	1	2019-08-21 15:11:15	B21	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1078	9	1	1	2019-08-21 15:11:15	B22	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1079	9	1	1	2019-08-21 15:11:15	B23	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1080	9	1	1	2019-08-21 15:11:15	B24	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1081	9	1	1	2019-08-21 15:11:15	B25	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1082	9	1	1	2019-08-21 15:11:15	B26	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1083	9	1	1	2019-08-21 15:11:15	B27	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1084	9	1	1	2019-08-21 15:11:15	B28	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1085	9	1	1	2019-08-21 15:11:15	B29	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1086	9	1	1	2019-08-21 15:11:15	B30	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1087	9	1	1	2019-08-21 15:11:15	B31	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1088	9	1	1	2019-08-21 15:11:15	B32	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1089	9	1	1	2019-08-21 15:11:15	C1	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1090	9	1	1	2019-08-21 15:11:15	C2	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1091	9	1	1	2019-08-21 15:11:15	C3	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1092	9	1	1	2019-08-21 15:11:15	C4	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1093	9	1	1	2019-08-21 15:11:15	C5	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1094	9	1	1	2019-08-21 15:11:15	C6	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1095	9	1	1	2019-08-21 15:11:15	C7	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1096	9	1	1	2019-08-21 15:11:15	C8	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1097	9	1	1	2019-08-21 15:11:15	C9	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1098	9	1	1	2019-08-21 15:11:15	C10	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1099	9	1	1	2019-08-21 15:11:15	C11	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1100	9	1	1	2019-08-21 15:11:15	C12	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1101	9	1	1	2019-08-21 15:11:15	C13	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1102	9	1	1	2019-08-21 15:11:15	C14	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1103	9	1	1	2019-08-21 15:11:15	C15	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1104	9	1	1	2019-08-21 15:11:15	C16	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1105	9	1	1	2019-08-21 15:11:15	C17	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1106	9	1	1	2019-08-21 15:11:15	C18	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1107	9	1	1	2019-08-21 15:11:15	C19	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1108	9	1	1	2019-08-21 15:11:15	C20	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1109	9	1	1	2019-08-21 15:11:15	C21	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1110	9	1	1	2019-08-21 15:11:15	C22	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1111	9	1	1	2019-08-21 15:11:15	C23	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1112	9	1	1	2019-08-21 15:11:15	C24	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1113	9	1	1	2019-08-21 15:11:15	C25	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
1114	9	1	1	2019-08-21 15:11:15	C26	\N	\N	\N	\N	\N	\N	\N	\N	microV	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_channels.tsv
